,salary,comission,age,elevel,car,zipcode,hvalue,hyears,loan,class,datetime
5271,80321.09073298308,0.0,27,0,0,0,469444.04818466195,16,293786.7875596498,0,2022-07-08 00:00:05.271
5272,48089.40933777623,50896.54546101579,22,2,0,0,573992.1021187868,3,437591.2983854619,1,2022-07-08 00:00:05.272
5273,30313.680709305787,10746.643641716932,25,4,4,5,530492.1597900534,26,423738.8983856257,1,2022-07-08 00:00:05.273
5274,138227.94405185565,0.0,26,4,17,7,109450.04172644226,15,324657.4337796593,1,2022-07-08 00:00:05.274
5275,102495.78927182333,0.0,49,3,14,8,86649.70404322213,11,350148.8046462056,0,2022-07-08 00:00:05.275
5276,127679.3254399924,0.0,44,2,3,7,237719.00520371302,6,337120.0038660582,0,2022-07-08 00:00:05.276
5277,93886.20363630242,0.0,73,0,7,5,324334.37329560524,2,350499.86059104593,1,2022-07-08 00:00:05.277
5278,96299.38609863719,0.0,54,0,18,6,392091.94905286544,5,448713.47669183154,1,2022-07-08 00:00:05.278
5279,143633.26922777976,0.0,54,0,4,8,107364.67946167472,25,422684.04310651607,1,2022-07-08 00:00:05.279
5280,66729.29738253837,50450.35285701788,62,4,4,8,74097.61739709703,7,310985.3757392599,0,2022-07-08 00:00:05.280
5281,114578.3195584487,0.0,26,0,4,3,596714.3442603681,19,88131.95389699096,0,2022-07-08 00:00:05.281
5282,40751.83561225935,47922.62770259217,62,0,16,8,119090.57571970747,24,366354.45076443406,1,2022-07-08 00:00:05.282
5283,36373.65317151298,18146.163132426533,42,3,11,0,489298.20374798833,14,101423.3914131366,0,2022-07-08 00:00:05.283
5284,93001.15778700635,0.0,58,2,12,4,724455.3654842786,21,82673.92626367442,0,2022-07-08 00:00:05.284
5285,127550.25752897924,0.0,41,2,4,0,1273802.7386125624,8,356081.24354777625,0,2022-07-08 00:00:05.285
5286,86790.28915485587,0.0,72,3,14,4,508708.21455252933,17,66176.2162590982,0,2022-07-08 00:00:05.286
5287,133125.85663129843,0.0,47,2,2,1,567111.4560427901,16,345049.08483656024,0,2022-07-08 00:00:05.287
5288,68265.8900289057,38298.68396223345,71,1,15,4,728081.0366966627,1,163979.94471095855,1,2022-07-08 00:00:05.288
5289,84081.5375277194,0.0,41,0,16,5,537470.8327903062,17,432747.97743987245,1,2022-07-08 00:00:05.289
5290,66818.54532202124,17941.545219124528,66,0,19,1,803378.8126505115,5,71250.76017064264,1,2022-07-08 00:00:05.290
5291,120317.81084435356,0.0,44,4,6,4,380778.6850729471,16,438796.13718648674,1,2022-07-08 00:00:05.291
5292,138320.6509626868,0.0,32,0,2,1,707505.6318148073,5,407243.7050321565,0,2022-07-08 00:00:05.292
5293,78359.58967531208,0.0,28,3,9,3,352533.28911237925,1,12940.635203983864,1,2022-07-08 00:00:05.293
5294,135903.8115666741,0.0,44,3,14,7,207783.20495923577,3,97921.50883213535,0,2022-07-08 00:00:05.294
5295,73403.87153169909,44257.76721928733,67,0,17,3,359487.36905477097,19,274466.6845233825,1,2022-07-08 00:00:05.295
5296,45045.02822605442,73139.78838062177,26,1,19,5,285394.3538832867,19,68994.03071861554,0,2022-07-08 00:00:05.296
5297,105009.3538304424,0.0,56,4,3,6,151670.2222550447,27,63410.105648389836,1,2022-07-08 00:00:05.297
5298,117518.07302846176,0.0,64,1,5,1,575909.4518816352,13,209301.52088195708,1,2022-07-08 00:00:05.298
5299,31285.290912765646,61185.25779255509,55,4,3,7,138391.846688739,11,83978.60784636263,1,2022-07-08 00:00:05.299
5300,105190.28943181013,0.0,45,1,19,1,723848.8909067949,11,382777.27298643626,0,2022-07-08 00:00:05.300
5301,89728.77899691062,0.0,63,2,19,8,53092.23079623635,13,17500.578299166013,0,2022-07-08 00:00:05.301
5302,130229.9716205467,0.0,45,0,12,2,974104.236777913,17,327570.59358539135,1,2022-07-08 00:00:05.302
5303,113678.55935477339,0.0,72,2,14,5,585161.2338220644,7,222186.41211564778,0,2022-07-08 00:00:05.303
5304,143578.676554479,0.0,40,2,11,8,81565.55186571955,15,348490.34574164543,0,2022-07-08 00:00:05.304
5305,100205.12356481953,0.0,60,3,13,1,500906.4125538427,22,395898.295893986,0,2022-07-08 00:00:05.305
5306,119467.58761182758,0.0,75,2,10,7,231173.1594605582,13,246092.11417291133,0,2022-07-08 00:00:05.306
5307,96528.51488731906,0.0,72,3,7,0,1177296.2839123872,29,67513.6196228942,0,2022-07-08 00:00:05.307
5308,127122.43022767364,0.0,63,2,5,0,486308.7607528419,12,70695.10485849806,0,2022-07-08 00:00:05.308
5309,121904.60356774897,0.0,27,4,19,2,477535.62903313263,1,478934.8570131688,1,2022-07-08 00:00:05.309
5310,48884.73322305554,47682.99519634561,70,1,0,2,774493.7368185119,11,54031.109371290964,1,2022-07-08 00:00:05.310
5311,20545.934431218,75447.06115554989,25,3,15,3,637514.3633374923,2,103157.16392139085,1,2022-07-08 00:00:05.311
5312,68643.86316786488,49555.70980085889,73,4,5,3,757667.4609293368,28,184221.95825973092,0,2022-07-08 00:00:05.312
5313,146011.65684959866,0.0,76,1,19,2,994757.7522434558,14,126023.88242920027,1,2022-07-08 00:00:05.313
5314,64916.97224610301,34310.43641844361,34,2,19,6,394675.52904814656,17,396548.86756722577,1,2022-07-08 00:00:05.314
5315,53060.63894696489,46184.17885926228,43,2,15,6,423469.0808879377,4,113593.48182985568,0,2022-07-08 00:00:05.315
5316,129838.2170083368,0.0,75,1,10,7,291362.2707723023,3,176002.3033515014,1,2022-07-08 00:00:05.316
5317,51262.311787502,14237.71912310159,74,0,13,3,784846.7392557273,28,107178.46298072608,1,2022-07-08 00:00:05.317
5318,60799.69099134233,61406.01724774666,38,2,4,3,687262.3278269791,29,35362.259573956944,1,2022-07-08 00:00:05.318
5319,80453.95501050595,0.0,51,3,8,7,101335.35542127996,15,81679.7576489074,0,2022-07-08 00:00:05.319
5320,149223.94890648787,0.0,30,1,15,8,148002.4052340648,7,209841.18109741167,0,2022-07-08 00:00:05.320
5321,124734.61498672633,0.0,29,4,14,1,679136.9302882722,16,458449.5435529396,1,2022-07-08 00:00:05.321
5322,77979.74025285503,0.0,65,2,13,6,252487.41483177262,14,230703.77249317802,0,2022-07-08 00:00:05.322
5323,20907.241332734182,44340.40210963649,32,1,14,7,296284.76150685287,26,33541.53046839725,0,2022-07-08 00:00:05.323
5324,24472.070666563697,62012.36568794441,36,2,11,3,653052.0517782321,20,437595.32190672174,1,2022-07-08 00:00:05.324
5325,78717.91578509827,0.0,55,4,18,2,858896.367940849,17,278661.5677361962,1,2022-07-08 00:00:05.325
5326,75471.07354831163,0.0,40,2,12,8,145564.1430091367,8,1058.7113445114094,0,2022-07-08 00:00:05.326
5327,42835.69267125697,16797.47723465734,54,0,0,8,135481.55123345857,7,465330.80924712867,1,2022-07-08 00:00:05.327
5328,120438.26587903536,0.0,33,2,6,0,477476.25184749323,26,469297.3985522214,1,2022-07-08 00:00:05.328
5329,113183.15482683443,0.0,67,1,8,8,88178.41739294588,25,311699.5620228715,1,2022-07-08 00:00:05.329
5330,80290.96215049236,0.0,71,4,3,3,755497.7165528088,9,18103.300556336242,0,2022-07-08 00:00:05.330
5331,87541.14355765766,0.0,70,0,17,7,269410.5166162419,18,452070.9198377496,1,2022-07-08 00:00:05.331
5332,29616.361062834814,71995.56006051347,49,1,8,3,875540.3608921246,5,406360.0608975789,0,2022-07-08 00:00:05.332
5333,127306.99255567354,0.0,46,3,11,7,124373.16548589725,24,344747.1554082655,0,2022-07-08 00:00:05.333
5334,132873.68337008284,0.0,51,3,2,1,414679.53194702585,2,209097.17775282744,0,2022-07-08 00:00:05.334
5335,144728.26897879146,0.0,26,3,13,2,828204.2924141575,21,75210.43284596679,1,2022-07-08 00:00:05.335
5336,47917.10401021744,25021.19172512994,77,3,9,6,266694.5351178026,26,65960.23072662755,0,2022-07-08 00:00:05.336
5337,118905.9364886962,0.0,40,4,3,6,301831.4735584418,15,363203.4294467251,1,2022-07-08 00:00:05.337
5338,93319.54741955364,0.0,22,2,11,0,1068089.1146081286,27,103007.88052102494,1,2022-07-08 00:00:05.338
5339,20066.923635253548,47917.31220824458,66,2,2,4,428582.44656060374,3,273564.65969697316,0,2022-07-08 00:00:05.339
5340,119453.3582515219,0.0,43,0,3,1,1016690.7281297434,4,69724.40639291005,1,2022-07-08 00:00:05.340
5341,137974.3069735244,0.0,77,3,17,3,473532.28168188996,6,468898.1695190454,0,2022-07-08 00:00:05.341
5342,62065.036955327465,58553.21479963365,47,0,2,4,706747.1339462686,11,25737.053160760137,1,2022-07-08 00:00:05.342
5343,47044.51762804185,25055.4585475786,39,2,3,8,53135.06409034392,6,333224.94729611144,1,2022-07-08 00:00:05.343
5344,94506.34689132666,0.0,27,4,19,4,482337.66752273205,5,289748.42924554396,1,2022-07-08 00:00:05.344
5345,129004.48214534644,0.0,39,2,0,6,257671.65852362703,7,405426.6535616661,1,2022-07-08 00:00:05.345
5346,148297.86427416455,0.0,27,0,6,0,516804.95731674915,12,403152.04494124383,0,2022-07-08 00:00:05.346
5347,131746.30774326995,0.0,40,1,0,5,361252.5943914178,3,48585.77415415799,0,2022-07-08 00:00:05.347
5348,132762.89061924908,0.0,70,1,4,4,731072.9521066643,11,91733.55018615998,1,2022-07-08 00:00:05.348
5349,140791.66286142977,0.0,41,0,15,7,224052.14370001422,18,257843.49534580842,1,2022-07-08 00:00:05.349
5350,104887.46782786377,0.0,45,4,5,6,407590.60912682465,7,217358.29767088365,1,2022-07-08 00:00:05.350
5351,61326.33877828611,39766.15033508088,51,1,18,7,272990.21790196974,13,466187.1445993673,0,2022-07-08 00:00:05.351
5352,111336.38149619766,0.0,66,2,9,4,331503.7869135096,4,437548.6012576906,0,2022-07-08 00:00:05.352
5353,121959.57200723668,0.0,61,4,4,1,686159.0781760414,21,154366.85206295876,0,2022-07-08 00:00:05.353
5354,141631.63054786052,0.0,78,1,14,0,1085300.205461505,15,178676.6922878683,1,2022-07-08 00:00:05.354
5355,37121.77847538615,29496.445349583035,63,2,9,6,249776.3419954635,10,181765.92539170865,0,2022-07-08 00:00:05.355
5356,80927.6809698896,0.0,46,2,18,4,681383.0814473951,27,338786.80328538263,0,2022-07-08 00:00:05.356
5357,66901.32769312721,28100.105016171015,63,1,11,2,934454.8167174608,19,363443.79602864844,1,2022-07-08 00:00:05.357
5358,95148.37974859124,0.0,48,3,6,8,76661.80376798063,8,431553.64166582277,0,2022-07-08 00:00:05.358
5359,35941.637292672196,49860.76636935237,25,3,18,7,114947.52654487465,27,233498.0082667738,1,2022-07-08 00:00:05.359
5360,64658.46129180144,47352.416251908246,40,1,8,4,659902.8959236671,2,446321.47711766313,0,2022-07-08 00:00:05.360
5361,132471.81882696546,0.0,39,2,18,0,1087730.9018011056,20,262593.6365971191,1,2022-07-08 00:00:05.361
5362,145092.49451606517,0.0,76,4,13,4,281043.2843931506,16,466545.0539920714,0,2022-07-08 00:00:05.362
5363,133178.71567843267,0.0,41,4,9,3,758999.8467259584,8,144254.7082736768,1,2022-07-08 00:00:05.363
5364,76854.0103739941,0.0,64,0,3,4,339323.1827025929,5,445259.75897492253,1,2022-07-08 00:00:05.364
5365,27336.233234034313,63484.87802283158,44,4,5,3,416404.2895445583,23,228920.10237043258,1,2022-07-08 00:00:05.365
5366,78495.31491766057,0.0,54,1,13,8,115350.45285096481,13,196013.4347280366,0,2022-07-08 00:00:05.366
5367,75466.83974891159,0.0,56,1,5,8,58619.877520494614,30,21189.90437216367,0,2022-07-08 00:00:05.367
5368,30436.553546995667,16981.742149767386,39,4,2,0,1110891.3499600943,16,260502.38058057622,1,2022-07-08 00:00:05.368
5369,33821.933778675324,53366.650027758995,54,2,10,5,515804.48692362104,2,497941.34014314745,0,2022-07-08 00:00:05.369
5370,119263.78161696525,0.0,52,2,9,1,1152992.245550156,16,66407.23030133422,0,2022-07-08 00:00:05.370
5371,135224.94052759645,0.0,70,1,5,4,343690.35981077654,4,313956.625565424,1,2022-07-08 00:00:05.371
5372,144314.75288486335,0.0,55,3,19,8,123970.98996043851,28,2523.733093876268,0,2022-07-08 00:00:05.372
5373,23427.1837841304,46740.48131834332,25,0,13,6,310081.2833225999,7,191001.57914324527,0,2022-07-08 00:00:05.373
5374,133853.33988060587,0.0,37,0,4,5,273425.51658526243,13,179622.70186767814,0,2022-07-08 00:00:05.374
5375,122849.71695709105,0.0,36,1,2,3,751461.2491935727,21,269974.58913414774,0,2022-07-08 00:00:05.375
5376,114904.03655370502,0.0,32,3,18,3,312045.7311413627,7,321591.54633984435,1,2022-07-08 00:00:05.376
5377,83589.9612046004,0.0,53,0,7,6,246920.37026069695,15,29973.233114451657,1,2022-07-08 00:00:05.377
5378,53989.32831910997,62259.75011847264,63,1,5,4,557074.6359434704,8,124345.69434837051,1,2022-07-08 00:00:05.378
5379,144639.974789648,0.0,38,1,18,8,70628.86472737211,24,112266.57969631348,0,2022-07-08 00:00:05.379
5380,120642.34658697613,0.0,27,3,9,5,233288.9324958088,6,459624.226888128,1,2022-07-08 00:00:05.380
5381,118509.63448441941,0.0,79,3,0,8,67706.78559254546,1,330023.6915229399,0,2022-07-08 00:00:05.381
5382,50030.31022437066,58232.82562891265,75,2,12,6,323284.185454014,20,406300.7266244058,0,2022-07-08 00:00:05.382
5383,148381.32927769684,0.0,23,1,11,6,157311.81415056877,11,177681.44119743613,0,2022-07-08 00:00:05.383
5384,115878.2098360795,0.0,40,3,9,6,316907.3301566027,13,80582.04633538707,0,2022-07-08 00:00:05.384
5385,119121.6235990413,0.0,27,4,6,7,213796.2379358772,13,435689.7556448984,1,2022-07-08 00:00:05.385
5386,113396.97346328458,0.0,25,4,0,4,393749.18248642376,14,80374.61347447356,1,2022-07-08 00:00:05.386
5387,127271.7700417929,0.0,27,1,3,4,460244.99821288337,27,93251.85370211586,0,2022-07-08 00:00:05.387
5388,146915.70960465533,0.0,74,0,14,0,818904.5929759789,1,55378.970114647316,1,2022-07-08 00:00:05.388
5389,100062.18719544966,0.0,35,1,0,4,308642.2528578963,18,178781.09462313203,0,2022-07-08 00:00:05.389
5390,143335.82617219788,0.0,53,4,8,3,451035.2620704467,15,105982.32696000015,1,2022-07-08 00:00:05.390
5391,100324.6166293551,0.0,69,0,15,8,70693.73008305239,23,343894.73320393375,1,2022-07-08 00:00:05.391
5392,88474.37959198281,0.0,59,3,10,0,1203178.226027276,21,398340.76763534383,0,2022-07-08 00:00:05.392
5393,32122.055770268595,75964.85153730803,73,2,3,0,742286.7279273706,22,340441.6651281006,0,2022-07-08 00:00:05.393
5394,49884.156857083304,46348.83034461379,22,4,14,7,204755.35089310096,19,476296.4566061169,1,2022-07-08 00:00:05.394
5395,147454.8222497796,0.0,74,3,17,6,267299.07699189504,6,497801.7646572463,0,2022-07-08 00:00:05.395
5396,102373.1081074452,0.0,21,1,2,8,119938.62758941196,4,620.5179475851086,0,2022-07-08 00:00:05.396
5397,146980.33725929417,0.0,60,1,1,3,463885.26298063697,26,95049.1313247136,1,2022-07-08 00:00:05.397
5398,118064.06323496046,0.0,34,1,9,2,429407.7801391701,2,256919.1238423951,0,2022-07-08 00:00:05.398
5399,64497.33157678367,28251.06593652401,29,1,14,6,268845.55819103395,17,295247.0985560353,0,2022-07-08 00:00:05.399
5400,28064.628963476025,65659.62326168147,70,3,19,8,66262.00075505988,5,56512.70680968834,0,2022-07-08 00:00:05.400
5401,135895.9469943869,0.0,28,0,13,2,846388.4337981681,25,116835.33012551484,0,2022-07-08 00:00:05.401
5402,28189.66434616522,33848.44840217866,38,2,19,7,165711.87053462776,3,15402.936138032619,1,2022-07-08 00:00:05.402
5403,43830.48788089657,14079.223214240335,58,4,16,6,223103.37161171212,12,284027.9356908,1,2022-07-08 00:00:05.403
5404,32622.97395420113,37146.572528289376,33,4,11,3,468627.3481483278,8,173130.93337291502,1,2022-07-08 00:00:05.404
5405,24893.353772583396,22295.769068283684,29,4,1,0,889507.9817302239,25,216529.24575441706,1,2022-07-08 00:00:05.405
5406,58716.55081516537,28395.021925600275,27,4,19,4,639091.6359822024,24,7314.235921015877,1,2022-07-08 00:00:05.406
5407,75724.07856007174,0.0,34,4,5,4,749902.3919747164,26,459309.0201625884,1,2022-07-08 00:00:05.407
5408,125511.36272657472,0.0,22,0,5,0,1085828.9741325295,26,221432.964160448,0,2022-07-08 00:00:05.408
5409,119172.729146288,0.0,78,3,2,8,132898.93644739685,16,131536.9661190518,0,2022-07-08 00:00:05.409
5410,50678.6012213276,21421.100149462363,53,0,19,7,202825.75072039815,18,414050.5785382498,1,2022-07-08 00:00:05.410
5411,130138.98661039009,0.0,29,2,1,3,470615.94534578506,2,241853.6118484836,1,2022-07-08 00:00:05.411
5412,115103.60043861385,0.0,69,3,16,0,986536.0886704616,13,381260.87445711397,0,2022-07-08 00:00:05.412
5413,108818.90069242944,0.0,22,0,5,2,951856.0302082665,16,1680.3464558381997,0,2022-07-08 00:00:05.413
5414,97955.29576079629,0.0,60,4,12,0,1281651.7457746363,28,447437.07145321503,0,2022-07-08 00:00:05.414
5415,76096.08295320734,0.0,31,3,15,7,196986.44790688888,8,232967.31384800363,1,2022-07-08 00:00:05.415
5416,52780.979441498755,70451.24481679761,79,0,11,6,161105.088321753,2,283318.98850759066,1,2022-07-08 00:00:05.416
5417,94729.64823317196,0.0,54,0,19,2,615685.0770949322,18,290492.3971928948,1,2022-07-08 00:00:05.417
5418,111046.4540251059,0.0,73,1,18,5,513352.2017847014,13,290724.90612730547,1,2022-07-08 00:00:05.418
5419,112489.12373715086,0.0,69,2,1,7,267409.2334471199,23,358354.27347306855,0,2022-07-08 00:00:05.419
5420,60601.17550771751,37111.705727419496,45,4,10,5,538388.718901238,27,190333.81110617443,1,2022-07-08 00:00:05.420
5421,36891.675517467345,33109.34967958808,60,1,17,0,645014.7307155624,3,88304.95700054514,1,2022-07-08 00:00:05.421
5422,131154.210757062,0.0,69,3,6,2,1006956.354629014,18,162566.26186321184,0,2022-07-08 00:00:05.422
5423,141339.8807254025,0.0,78,3,4,1,892585.76611363,8,238745.220094488,0,2022-07-08 00:00:05.423
5424,99852.77892451329,0.0,41,1,10,8,119922.92489956204,1,37859.56149806863,0,2022-07-08 00:00:05.424
5425,146983.22921138722,0.0,79,0,0,6,339195.4872652657,30,160023.02006669156,1,2022-07-08 00:00:05.425
5426,84006.8195800234,0.0,72,2,17,2,393292.42070283036,23,232861.06976136912,0,2022-07-08 00:00:05.426
5427,127895.98883021384,0.0,61,4,6,2,530684.0341412314,21,422216.16401623323,0,2022-07-08 00:00:05.427
5428,70580.68292037456,79468.51092005621,72,2,16,0,686534.7075608314,3,106101.69739558229,0,2022-07-08 00:00:05.428
5429,25888.231646073284,72649.11729079191,30,3,15,4,296819.91913746117,13,443895.13975742314,1,2022-07-08 00:00:05.429
5430,146126.48209233797,0.0,51,2,14,5,406707.81907973037,1,15722.285264907765,0,2022-07-08 00:00:05.430
5431,124980.38926675727,0.0,20,3,16,8,68755.64078252178,7,286154.7325542318,1,2022-07-08 00:00:05.431
5432,67577.20230752436,44978.43297342011,23,1,13,1,950767.0269493652,15,210353.01963862253,0,2022-07-08 00:00:05.432
5433,100396.32155345751,0.0,21,4,8,2,975448.3905888305,19,79117.99605370045,1,2022-07-08 00:00:05.433
5434,99774.22167307684,0.0,23,2,13,8,94281.83035464693,25,49681.84001835818,1,2022-07-08 00:00:05.434
5435,34684.300606024844,82467.98849997816,25,1,3,2,777431.0963526523,25,31110.40954002442,0,2022-07-08 00:00:05.435
5436,68771.20118713577,63250.20214452825,53,3,16,7,212220.996534916,24,441643.01038850326,0,2022-07-08 00:00:05.436
5437,52152.11340996217,82933.7225938018,79,3,16,5,539985.0218385793,23,337262.8922862514,0,2022-07-08 00:00:05.437
5438,54933.890008679526,21238.537240817714,32,1,3,5,402978.16089989693,25,354259.9610568745,0,2022-07-08 00:00:05.438
5439,85066.37285469983,0.0,66,0,12,4,338075.204793282,14,401977.2278946704,1,2022-07-08 00:00:05.439
5440,126498.35624435206,0.0,33,0,13,0,1088400.6378765784,22,252680.53200960593,0,2022-07-08 00:00:05.440
5441,44776.00448164743,11662.351713009755,29,4,17,2,372925.754752761,4,192842.54546904756,1,2022-07-08 00:00:05.441
5442,24306.46281251764,80604.45348101675,23,4,13,7,257948.6878130881,21,366581.5510054697,1,2022-07-08 00:00:05.442
5443,126067.48696954224,0.0,44,1,12,2,628898.2861435008,16,65604.0333951437,0,2022-07-08 00:00:05.443
5444,43056.9764591852,49510.68599685012,54,2,7,1,831395.1053975796,1,85825.1607199949,0,2022-07-08 00:00:05.444
5445,93955.70130991077,0.0,44,3,8,2,744332.3762444202,27,226697.64050312585,0,2022-07-08 00:00:05.445
5446,20812.921632948248,38770.799411612694,70,0,12,3,709568.3725572499,22,350394.1059520041,1,2022-07-08 00:00:05.446
5447,142102.22928017582,0.0,77,3,18,6,390572.56195021275,23,193815.01058028362,0,2022-07-08 00:00:05.447
5448,109971.01988316895,0.0,37,0,1,8,96076.89952613744,26,15599.742665839689,0,2022-07-08 00:00:05.448
5449,130441.05401860517,0.0,66,2,8,0,1296995.9022393017,20,190982.1013168626,0,2022-07-08 00:00:05.449
5450,22766.912377349014,19282.24067567093,46,1,18,1,997984.7990200131,9,353113.42867868353,0,2022-07-08 00:00:05.450
5451,120914.99396433837,0.0,65,0,19,2,740505.580574507,15,204094.35171249817,1,2022-07-08 00:00:05.451
5452,105346.34727119385,0.0,76,4,1,4,648114.5053781372,26,487813.6719606749,0,2022-07-08 00:00:05.452
5453,86653.26091593169,0.0,53,2,4,4,282141.64379740244,18,254753.52210492286,0,2022-07-08 00:00:05.453
5454,65679.05139976097,17517.56656317261,58,3,0,5,535192.6057910244,13,121658.60391276695,0,2022-07-08 00:00:05.454
5455,97036.65190095635,0.0,27,1,4,0,816275.3613658927,11,381228.4011742754,0,2022-07-08 00:00:05.455
5456,106291.72199891429,0.0,42,1,5,8,76615.74258583847,17,403078.20167661895,0,2022-07-08 00:00:05.456
5457,113949.60517024167,0.0,40,2,15,3,529034.776180945,15,320434.2221876942,0,2022-07-08 00:00:05.457
5458,107849.07241877828,0.0,57,1,9,8,149670.78213056977,24,295471.5073704918,0,2022-07-08 00:00:05.458
5459,80048.1466090155,0.0,42,2,9,5,349294.6043667387,17,31352.074915857786,0,2022-07-08 00:00:05.459
5460,107146.95588645863,0.0,42,0,12,4,498898.3853317591,5,114221.41705887606,1,2022-07-08 00:00:05.460
5461,112996.7086872237,0.0,71,4,2,8,140480.19829065946,12,379431.473519277,0,2022-07-08 00:00:05.461
5462,131473.99006572337,0.0,56,0,6,7,209151.6646516797,10,65662.48579821599,1,2022-07-08 00:00:05.462
5463,109410.67487390985,0.0,29,0,16,7,188552.0940761102,5,196346.86640764354,0,2022-07-08 00:00:05.463
5464,101916.29042297612,0.0,44,0,6,1,695364.7374356228,3,287362.2670877265,1,2022-07-08 00:00:05.464
5465,141522.99048018822,0.0,49,1,19,5,423507.59273038746,8,328743.28972354566,0,2022-07-08 00:00:05.465
5466,63504.19044570644,68127.99305635819,64,4,13,5,381524.01403368835,18,425241.65227665467,0,2022-07-08 00:00:05.466
5467,84713.21963343845,0.0,56,1,12,0,577837.7515639014,7,380790.54456887156,0,2022-07-08 00:00:05.467
5468,74652.34236970266,20208.55848599528,21,3,8,0,724079.8874994715,10,81908.55597083007,1,2022-07-08 00:00:05.468
5469,30578.517416700928,24814.732960300305,50,0,9,1,454638.96380437043,29,177514.750331011,1,2022-07-08 00:00:05.469
5470,87615.6285255199,0.0,25,4,15,3,538778.7490207077,29,445618.3566873237,1,2022-07-08 00:00:05.470
5471,80275.31686125882,0.0,31,3,2,8,104964.39278164235,28,166198.47486637085,1,2022-07-08 00:00:05.471
5472,116150.68252653355,0.0,23,2,6,6,285930.11400220246,21,233817.72125150007,1,2022-07-08 00:00:05.472
5473,49278.18532173154,82074.00354265019,73,1,10,6,318771.1546318335,19,130863.0037837325,1,2022-07-08 00:00:05.473
5474,49352.43942205807,59289.23582672809,29,1,5,5,450327.67441053333,18,426001.70707221015,0,2022-07-08 00:00:05.474
5475,36272.54995006839,79094.11831970548,68,4,2,2,942035.601918467,25,431377.23991118436,0,2022-07-08 00:00:05.475
5476,35981.67216739608,73844.2171127859,23,1,9,6,432598.890546724,1,408893.3450714684,0,2022-07-08 00:00:05.476
5477,65086.39076213897,63589.778385553844,47,3,2,4,267990.94508220477,18,489356.85833919194,0,2022-07-08 00:00:05.477
5478,47732.12957435186,27926.766057201745,55,3,2,1,1167231.4775763995,14,387787.3238901008,0,2022-07-08 00:00:05.478
5479,77604.85516030577,0.0,52,0,16,8,65199.573475239195,11,217386.4099698909,1,2022-07-08 00:00:05.479
5480,85091.55621005192,0.0,80,1,11,6,301347.5056862198,21,349338.63694557827,1,2022-07-08 00:00:05.480
5481,57720.80941934712,43893.36591621253,66,3,1,6,287338.94985063345,7,430670.8795253981,0,2022-07-08 00:00:05.481
5482,143886.6743487054,0.0,26,4,11,1,741057.9525128773,27,141047.0844332845,1,2022-07-08 00:00:05.482
5483,47879.09481563068,28993.18302897523,69,0,8,2,353906.9438982011,23,340937.0110438295,1,2022-07-08 00:00:05.483
5484,125885.80923391129,0.0,33,3,13,5,406172.20556733286,4,459362.1941093192,1,2022-07-08 00:00:05.484
5485,58189.2933446817,45005.81987444364,55,0,11,8,110066.8564888326,24,283026.98043205397,1,2022-07-08 00:00:05.485
5486,39219.74793005935,59630.872183569285,30,4,7,6,431642.6388680694,18,87573.32725467253,1,2022-07-08 00:00:05.486
5487,102448.83754709548,0.0,72,4,1,4,627842.8469500655,22,49248.62720519685,0,2022-07-08 00:00:05.487
5488,96927.46939290498,0.0,79,1,14,5,245220.4713413324,24,16901.86169260399,1,2022-07-08 00:00:05.488
5489,86582.76921610185,0.0,22,4,15,5,239892.0924539528,20,425135.1941672145,1,2022-07-08 00:00:05.489
5490,81939.81226777632,0.0,74,4,19,0,576283.848647671,28,266176.6510334779,0,2022-07-08 00:00:05.490
5491,74242.12313817194,84897.79642020553,74,2,5,0,549912.7018548405,18,470769.1726195222,0,2022-07-08 00:00:05.491
5492,144588.51238593578,0.0,59,2,7,0,1031072.1551933022,14,300091.1467941559,0,2022-07-08 00:00:05.492
5493,92132.12453654577,0.0,20,2,9,6,300325.99955670245,19,438303.40559299494,1,2022-07-08 00:00:05.493
5494,77327.59875469393,0.0,35,4,7,7,209519.7225947481,9,253318.48996024858,1,2022-07-08 00:00:05.494
5495,51114.84959909963,25138.551186982007,27,0,15,7,229996.5515889402,6,130975.62566041281,0,2022-07-08 00:00:05.495
5496,72510.46861190128,31010.564443669038,32,2,18,4,374889.00339834683,6,235919.21846584685,1,2022-07-08 00:00:05.496
5497,90539.01575346051,0.0,42,4,8,0,696520.7904037772,27,195554.47390896518,1,2022-07-08 00:00:05.497
5498,70320.68210265157,51647.34042904623,66,0,15,0,1077297.2958644263,19,160063.19300113892,1,2022-07-08 00:00:05.498
5499,139826.33384086355,0.0,56,3,16,1,1103457.1566376602,19,148485.7173279835,0,2022-07-08 00:00:05.499
5500,117317.48660289789,0.0,42,4,10,6,178213.30964447567,28,58451.08775004854,1,2022-07-08 00:00:05.500
5501,131830.16324968878,0.0,36,2,14,5,486410.6847943607,10,149661.33514071934,1,2022-07-08 00:00:05.501
5502,58530.254804018216,80420.63897630226,27,4,10,0,665249.5324622057,12,49399.10081259546,1,2022-07-08 00:00:05.502
5503,98971.8523134211,0.0,28,1,9,8,114883.24970452664,6,171333.1638590003,0,2022-07-08 00:00:05.503
5504,124106.29988263939,0.0,55,0,1,8,89194.09040040793,6,333321.7311796492,1,2022-07-08 00:00:05.504
5505,117290.56118632633,0.0,56,3,15,8,139032.4585728389,18,261140.88429772138,0,2022-07-08 00:00:05.505
